dataset,dataset_spec,arm,random_page_cost,ext_stats,qid,family,sql,target_selectivity,true_rows,n_rows,params,achieved_selectivity,exec_ms_median,exec_ms_min,exec_ms_max,exec_ms_mean,exec_ms_stdev,runs,access_path,indexes_used,node_types,est_rows,actual_rows,total_cost,shared_hit,shared_read,planning_time_ms,scale,zipf_s,dep_strength,physical_corr,selectivity,variant,best_arm,best_ms,best_access_path,best_indexes,regret,q_error,direction,ms_lost,reliable,misselected
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,eq_v3442,eq,SELECT * FROM t_baseline WHERE k_skew = 3442,,150,1000000,{'k_skew': 3442},0.00015,0.037,0.032,0.064,0.0415,0.01189537725337032,"[0.064, 0.038, 0.034, 0.032, 0.045, 0.036]",indexscan,ix_baseline_hash_skew,['Index Scan'],100.0,150.0,102.75,151,0,0.042,rpc,0.0,0.0,0.0,0.00015,,btree_skew,0.0265,indexscan,ix_baseline,1.3962264150943395,1.5,under,0.010499999999999999,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,eq_v4366,eq,SELECT * FROM t_baseline WHERE k_skew = 4366,,102,1000000,{'k_skew': 4366},0.000102,0.0245,0.022,0.037,0.026333333333333334,0.005887840577551898,"[0.037, 0.028, 0.027, 0.022, 0.022, 0.022]",indexscan,ix_baseline_hash_skew,['Index Scan'],100.0,102.0,102.75,103,0,0.027,rpc,0.0,0.0,0.0,0.000102,,btree_skew,0.019,indexscan,ix_baseline,1.2894736842105263,1.02,accurate,0.005500000000000001,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,eq_v4872,eq,SELECT * FROM t_baseline WHERE k_skew = 4872,,89,1000000,{'k_skew': 4872},8.9e-05,0.020999999999999998,0.019,0.043,0.025166666666666667,0.009196013629104006,"[0.043, 0.027, 0.022, 0.02, 0.019, 0.02]",indexscan,ix_baseline_hash_skew,['Index Scan'],100.0,89.0,102.75,91,0,0.039,rpc,0.0,0.0,0.0,8.9e-05,,hash_skew,0.0205,indexscan,ix_baseline,1.0243902439024388,1.1235955056179776,over,0.000499999999999997,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,eq_v7103,eq,SELECT * FROM t_baseline WHERE k_skew = 7103,,105,1000000,{'k_skew': 7103},0.000105,0.026000000000000002,0.023,0.039,0.0285,0.005991660871578096,"[0.032, 0.039, 0.027, 0.025, 0.025, 0.023]",indexscan,ix_baseline_hash_skew,['Index Scan'],100.0,105.0,102.75,107,0,0.027,rpc,0.0,0.0,0.0,0.000105,,hash_skew,0.024,indexscan,ix_baseline,1.0833333333333335,1.05,accurate,0.0020000000000000018,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,eq_v7817,eq,SELECT * FROM t_baseline WHERE k_skew = 7817,,111,1000000,{'k_skew': 7817},0.000111,0.027,0.023,0.063,0.035333333333333335,0.016415439886480858,"[0.048, 0.063, 0.028, 0.026, 0.024, 0.023]",indexscan,ix_baseline_hash_skew,['Index Scan'],100.0,111.0,102.75,112,0,0.036,rpc,0.0,0.0,0.0,0.000111,,btree_skew,0.025,indexscan,ix_baseline,1.0799999999999998,1.11,under,0.0019999999999999983,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,eq_v9310,eq,SELECT * FROM t_baseline WHERE k_skew = 9310,,66,1000000,{'k_skew': 9310},6.6e-05,0.0165,0.015,0.023,0.017166666666666667,0.0029944392908634273,"[0.023, 0.015, 0.017, 0.015, 0.016, 0.017]",indexscan,ix_baseline_hash_skew,['Index Scan'],100.0,66.0,102.75,68,0,0.025,rpc,0.0,0.0,0.0,6.6e-05,,btree_skew,0.014,indexscan,ix_baseline,1.1785714285714286,1.5151515151515151,over,0.0025000000000000005,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,eq_v9461,eq,SELECT * FROM t_baseline WHERE k_skew = 9461,,94,1000000,{'k_skew': 9461},9.4e-05,0.0305,0.024,0.054,0.03283333333333333,0.011052903087726168,"[0.054, 0.033, 0.024, 0.033, 0.025, 0.028]",indexscan,ix_baseline_hash_skew,['Index Scan'],100.0,94.0,102.75,96,0,0.043,rpc,0.0,0.0,0.0,9.4e-05,,btree_skew,0.0195,indexscan,ix_baseline,1.564102564102564,1.0638297872340425,over,0.011,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,range_1e-05,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 5000 AND 5000,1e-05,111,1000000,"{'lo': 5000, 'hi': 5000}",0.000111,0.026,0.023,0.05,0.0315,0.010986355173577815,"[0.05, 0.026, 0.04, 0.026, 0.023, 0.024]",indexscan,ix_baseline_btree_skew,['Index Scan'],100.0,111.0,103.42,114,0,0.038,rpc,0.0,0.0,0.0,0.000111,,btree_skew,0.024,indexscan,ix_baseline,1.0833333333333333,1.11,under,0.0019999999999999983,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,tsrange_1e-05,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1656545092 AND 1656547083,1e-05,10,1000000,"{'lo': 1656545092, 'hi': 1656547083}",1e-05,0.0085,0.007,0.015,0.009333333333333334,0.003011090610836324,"[0.009, 0.007, 0.015, 0.01, 0.008, 0.007]",indexscan,ix_baseline_btree_ts,['Index Scan'],15.0,10.0,16.72,13,0,0.03,rpc,0.0,0.0,0.0,1e-05,,btree_ts,0.006500000000000001,indexscan,ix_baseline,1.3076923076923077,1.5,over,0.002,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,range_0.0001,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4999 AND 5000,0.0001,213,1000000,"{'lo': 4999, 'hi': 5000}",0.000213,0.041999999999999996,0.039,0.066,0.04766666666666667,0.011165422816296152,"[0.066, 0.04, 0.057, 0.043, 0.041, 0.039]",indexscan,ix_baseline_btree_skew,['Index Scan'],207.0,213.0,211.56,215,0,0.035,rpc,0.0,0.0,0.0,0.000213,,btree_skew,0.044,indexscan,ix_baseline,0.9545454545454545,1.0289855072463767,accurate,-0.0020000000000000018,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,tsrange_0.0001,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1656537503 AND 1656552516,0.0001,100,1000000,"{'lo': 1656537503, 'hi': 1656552516}",0.0001,0.0225,0.022,0.048,0.027,0.010353743284435828,"[0.048, 0.025, 0.023, 0.022, 0.022, 0.022]",indexscan,ix_baseline_btree_ts,['Index Scan'],103.0,100.0,106.47,104,0,0.037,rpc,0.0,0.0,0.0,0.0001,,btree_ts,0.0345,indexscan,ix_baseline,0.6521739130434782,1.03,accurate,-0.012000000000000004,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,range_0.001,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4995 AND 5005,0.001,1154,1000000,"{'lo': 4995, 'hi': 5005}",0.001154,0.187,0.184,0.366,0.21666666666666667,0.0731837869112187,"[0.366, 0.19, 0.186, 0.187, 0.187, 0.184]",indexscan,ix_baseline_btree_skew,['Index Scan'],1173.0,1154.0,1152.86,1152,0,0.036,rpc,0.0,0.0,0.0,0.001154,,btree_skew,0.193,indexscan,ix_baseline,0.9689119170984456,1.016464471403813,accurate,-0.006000000000000005,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,tsrange_0.001,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1656463820 AND 1656623609,0.001,1000,1000000,"{'lo': 1656463820, 'hi': 1656623609}",0.001,0.1765,0.175,0.332,0.20299999999999999,0.06326768527455387,"[0.332, 0.183, 0.177, 0.176, 0.175, 0.175]",indexscan,ix_baseline_btree_ts,['Index Scan'],1085.0,1000.0,1071.02,1006,0,0.035,rpc,0.0,0.0,0.0,0.001,,btree_ts,0.198,indexscan,ix_baseline,0.8914141414141413,1.085,over,-0.02150000000000002,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,range_0.01,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4951 AND 5049,0.01,10093,1000000,"{'lo': 4951, 'hi': 5049}",0.010093,2.222,1.942,2.649,2.260333333333333,0.29422757631919316,"[2.554, 2.156, 1.973, 1.942, 2.288, 2.649]",indexscan,ix_baseline_btree_skew,['Index Scan'],10653.0,10093.0,7986.31,10074,0,0.056,rpc,0.0,0.0,0.0,0.010093,,btree_skew,2.3685,indexscan,ix_baseline,0.9381465062275701,1.0554839988110571,over,-0.14650000000000007,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,tsrange_0.01,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1655753994 AND 1657336369,0.01,10000,1000000,"{'lo': 1655753994, 'hi': 1657336369}",0.01,2.6189999999999998,2.131,2.932,2.5533333333333332,0.35753190999778844,"[2.856, 2.799, 2.932, 2.439, 2.163, 2.131]",indexscan,ix_baseline_btree_ts,['Index Scan'],10677.0,10000.0,8019.18,10030,0,0.063,rpc,0.0,0.0,0.0,0.01,,btree_ts,2.4050000000000002,indexscan,ix_baseline,1.0889812889812889,1.0677,over,0.21399999999999952,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,range_0.05,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4753 AND 5250,0.05,50117,1000000,"{'lo': 4753, 'hi': 5250}",0.050117,13.5225,13.264,13.911,13.533666666666667,0.22974217433172062,"[13.635, 13.564, 13.264, 13.481, 13.347, 13.911]",indexscan,ix_baseline_btree_skew,['Index Scan'],52267.0,50117.0,15395.46,49991,0,0.086,rpc,0.0,0.0,0.0,0.050117,,btree_skew,13.943000000000001,indexscan,ix_baseline,0.9698414975256401,1.0428996149011314,accurate,-0.42050000000000054,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,tsrange_0.05,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1652605147 AND 1660489156,0.05,50000,1000000,"{'lo': 1652605147, 'hi': 1660489156}",0.05,14.1475,13.899,14.627,14.240833333333333,0.27694722722328685,"[14.189, 14.52, 14.627, 14.106, 14.104, 13.899]",indexscan,ix_baseline_btree_ts,['Index Scan'],50097.0,50000.0,15442.96,50138,0,0.071,rpc,0.0,0.0,0.0,0.05,,btree_ts,14.568,indexscan,ix_baseline,0.9711353651839649,1.00194,accurate,-0.42049999999999876,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,range_0.1,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4503 AND 5498,0.1,100104,1000000,"{'lo': 4503, 'hi': 5498}",0.100104,27.1295,27.01,36.567,29.89616666666667,4.390743509551277,"[27.129, 27.01, 27.115, 36.567, 34.426, 27.13]",indexscan,ix_baseline_btree_skew,['Index Scan'],104458.0,100104.0,16485.3,99849,0,0.09,rpc,0.0,0.0,0.0,0.100104,,btree_skew,29.2145,indexscan,ix_baseline,0.9286313303325403,1.0434947654439384,accurate,-2.085000000000001,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,tsrange_0.1,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1648692376 AND 1664451805,0.1,100000,1000000,"{'lo': 1648692376, 'hi': 1664451805}",0.1,27.9795,27.591,28.56,28.0205,0.3193347773105829,"[27.895, 27.926, 28.118, 28.56, 27.591, 28.033]",indexscan,ix_baseline_btree_ts,['Index Scan'],99556.0,100000.0,16568.21,100268,0,0.073,rpc,0.0,0.0,0.0,0.1,,btree_ts,29.1685,indexscan,ix_baseline,0.9592368479695562,1.0044598015187431,accurate,-1.189,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,range_0.2,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4004 AND 5996,0.2,200174,1000000,"{'lo': 4004, 'hi': 5996}",0.200174,54.074,53.205,55.797,54.23183333333333,0.8661245676383192,"[54.397, 54.172, 53.976, 53.844, 53.205, 55.797]",indexscan,ix_baseline_btree_skew,['Index Scan'],206081.0,200174.0,18605.79,199633,0,0.073,rpc,0.0,0.0,0.0,0.200174,,none,46.663,seqscan,,1.1588196215416926,1.0295093268856095,accurate,7.411000000000001,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,tsrange_0.2,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1640806329 AND 1672345134,0.2,200000,1000000,"{'lo': 1640806329, 'hi': 1672345134}",0.2,56.132000000000005,55.6,57.628,56.34733333333333,0.7055629430934318,"[56.183, 57.628, 56.081, 55.99, 55.6, 56.602]",indexscan,ix_baseline_btree_ts,['Index Scan'],198523.0,200000.0,18818.7,200536,0,0.071,rpc,0.0,0.0,0.0,0.2,,none,52.2765,seqscan,,1.0737520683289816,1.007439943986339,accurate,3.8555000000000064,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,range_0.5,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 2502 AND 7499,0.5,500076,1000000,"{'lo': 2502, 'hi': 7499}",0.500076,135.5335,133.77,137.633,135.4706666666667,1.4810398599182515,"[137.633, 133.77, 135.065, 136.002, 136.356, 133.998]",indexscan,ix_baseline_btree_skew,['Index Scan'],501758.0,500076.0,24777.42,498806,0,0.071,rpc,0.0,0.0,0.0,0.500076,,none,49.8855,seqscan,,2.7168916819516693,1.00336348874971,accurate,85.648,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,tsrange_0.5,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1617152976 AND 1696000333,0.5,500000,1000000,"{'lo': 1617152976, 'hi': 1696000333}",0.5,140.889,139.07,142.092,140.714,1.2863092940657803,"[139.07, 139.364, 142.092, 141.98, 141.193, 140.585]",indexscan,ix_baseline_btree_ts,['Index Scan'],500059.0,500000.0,25677.87,501349,0,0.078,rpc,0.0,0.0,0.0,0.5,,none,56.0865,seqscan,,2.511994865074483,1.000118,accurate,84.80250000000001,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_dep_a5,conj,SELECT * FROM t_baseline WHERE a = 5 AND b = 72,,102,1000000,"{'a': 5, 'b': 72, 'variant': 'dependent'}",0.000102,0.021,0.02,0.029,0.022333333333333334,0.003444802848737017,"[0.029, 0.023, 0.021, 0.021, 0.02, 0.02]",indexscan,ix_baseline_ab,['Index Scan'],90.0,102.0,93.22,105,0,0.04,rpc,0.0,0.0,0.0,0.000102,dependent,btree_ab_composite,0.020999999999999998,indexscan,ix_baseline,1.0000000000000002,1.1333333333333333,under,3.469446951953614e-18,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_indep_a5,conj,SELECT * FROM t_baseline WHERE a = 5 AND b = 22,,115,1000000,"{'a': 5, 'b': 22, 'variant': 'independent'}",0.000115,0.027,0.024,0.043,0.030666666666666665,0.007890923055426827,"[0.043, 0.026, 0.024, 0.038, 0.028, 0.025]",indexscan,ix_baseline_ab,['Index Scan'],99.0,115.0,102.4,117,0,0.042,rpc,0.0,0.0,0.0,0.000115,independent,btree_ab_composite,0.0435,indexscan,ix_baseline,0.6206896551724138,1.1616161616161615,under,-0.016499999999999997,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_dep_a6,conj,SELECT * FROM t_baseline WHERE a = 6 AND b = 3,,107,1000000,"{'a': 6, 'b': 3, 'variant': 'dependent'}",0.000107,0.0235,0.021,0.045,0.02716666666666667,0.009064583093924765,"[0.045, 0.028, 0.024, 0.023, 0.022, 0.021]",indexscan,ix_baseline_ab,['Index Scan'],96.0,107.0,99.34,110,0,0.047,rpc,0.0,0.0,0.0,0.000107,dependent,btree_ab_composite,0.0225,indexscan,ix_baseline,1.0444444444444445,1.1145833333333333,under,0.0010000000000000009,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_indep_a6,conj,SELECT * FROM t_baseline WHERE a = 6 AND b = 53,,100,1000000,"{'a': 6, 'b': 53, 'variant': 'independent'}",0.0001,0.0205,0.019,0.032,0.022166666666666668,0.004875106836436168,"[0.032, 0.021, 0.021, 0.02, 0.02, 0.019]",indexscan,ix_baseline_ab,['Index Scan'],101.0,100.0,104.44,103,0,0.029,rpc,0.0,0.0,0.0,0.0001,independent,btree_ab_composite,0.0245,indexscan,ix_baseline,0.8367346938775511,1.01,accurate,-0.004,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_dep_a33,conj,SELECT * FROM t_baseline WHERE a = 33 AND b = 40,,95,1000000,"{'a': 33, 'b': 40, 'variant': 'dependent'}",9.5e-05,0.019,0.018,0.028,0.02033333333333333,0.0037771241264574124,"[0.028, 0.019, 0.019, 0.019, 0.019, 0.018]",indexscan,ix_baseline_ab,['Index Scan'],107.0,95.0,110.56,97,0,0.028,rpc,0.0,0.0,0.0,9.5e-05,dependent,btree_ab_composite,0.019,indexscan,ix_baseline,1.0,1.1263157894736842,over,0.0,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_indep_a33,conj,SELECT * FROM t_baseline WHERE a = 33 AND b = 90,,96,1000000,"{'a': 33, 'b': 90, 'variant': 'independent'}",9.6e-05,0.0215,0.019,0.058,0.0295,0.015475787540542163,"[0.058, 0.037, 0.022, 0.021, 0.02, 0.019]",indexscan,ix_baseline_ab,['Index Scan'],113.0,96.0,116.68,99,0,0.05,rpc,0.0,0.0,0.0,9.6e-05,independent,btree_ab_composite,0.0225,indexscan,ix_baseline,0.9555555555555555,1.1770833333333333,over,-0.0010000000000000009,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_dep_a57,conj,SELECT * FROM t_baseline WHERE a = 57 AND b = 84,,88,1000000,"{'a': 57, 'b': 84, 'variant': 'dependent'}",8.8e-05,0.028499999999999998,0.022,0.053,0.0315,0.011502173707608488,"[0.053, 0.023, 0.034, 0.031, 0.026, 0.022]",indexscan,ix_baseline_ab,['Index Scan'],101.0,88.0,104.44,91,0,0.043,rpc,0.0,0.0,0.0,8.8e-05,dependent,btree_ab_composite,0.0235,indexscan,ix_baseline,1.2127659574468084,1.1477272727272727,over,0.0049999999999999975,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_indep_a57,conj,SELECT * FROM t_baseline WHERE a = 57 AND b = 34,,101,1000000,"{'a': 57, 'b': 34, 'variant': 'independent'}",0.000101,0.023,0.021,0.056,0.029166666666666664,0.013541294866690803,"[0.056, 0.03, 0.024, 0.022, 0.022, 0.021]",indexscan,ix_baseline_ab,['Index Scan'],97.0,101.0,100.36,104,0,0.048,rpc,0.0,0.0,0.0,0.000101,independent,btree_ab_composite,0.02,indexscan,ix_baseline,1.15,1.041237113402062,accurate,0.002999999999999999,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_dep_a75,conj,SELECT * FROM t_baseline WHERE a = 75 AND b = 42,,97,1000000,"{'a': 75, 'b': 42, 'variant': 'dependent'}",9.7e-05,0.02,0.019,0.046,0.024166666666666666,0.010722251007445529,"[0.046, 0.021, 0.02, 0.019, 0.02, 0.019]",indexscan,ix_baseline_ab,['Index Scan'],102.0,97.0,105.46,100,0,0.031,rpc,0.0,0.0,0.0,9.7e-05,dependent,btree_ab_composite,0.019,indexscan,ix_baseline,1.0526315789473684,1.0515463917525774,accurate,0.0010000000000000009,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,1.0,False,conj_indep_a75,conj,SELECT * FROM t_baseline WHERE a = 75 AND b = 92,,85,1000000,"{'a': 75, 'b': 92, 'variant': 'independent'}",8.5e-05,0.0195,0.018,0.046,0.023999999999999997,0.010936178491593854,"[0.046, 0.023, 0.02, 0.019, 0.018, 0.018]",indexscan,ix_baseline_ab,['Index Scan'],106.0,85.0,109.54,88,0,0.045,rpc,0.0,0.0,0.0,8.5e-05,independent,btree_ab_composite,0.0175,indexscan,ix_baseline,1.114285714285714,1.2470588235294118,over,0.0019999999999999983,False,False
skew10,"{'name': 'skew10', 'n_rows': 1000000, 'zipf_s': 1.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.0,False,eq_v1,eq,SELECT * FROM t_skew10 WHERE k_skew = 1,,101636,1000000,{'k_skew': 1},0.101636,11.404499999999999,11.288,11.609,11.442833333333333,0.13510206018661086,"[11.606, 11.388, 11.345, 11.421, 11.609, 11.288]",indexscan,ix_skew10_btree_skew,['Index Scan'],99533.0,101636.0,16138.27,14364,0,0.055,rpc,1.0,0.0,0.0,0.101636,,btree_skew,11.538,indexscan,ix_skew10,0.9884295371814872,1.0211286708930707,accurate,-0.1335000000000015,True,False
skew10,"{'name': 'skew10', 'n_rows': 1000000, 'zipf_s': 1.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.0,False,eq_v1609,eq,SELECT * FROM t_skew10 WHERE k_skew = 1609,,72,1000000,{'k_skew': 1609},7.2e-05,0.025,0.02,0.032,0.02466666666666667,0.004226897995772629,"[0.032, 0.025, 0.025, 0.021, 0.025, 0.02]",indexscan,ix_skew10_hash_skew,['Index Scan'],81.0,72.0,83.42,73,0,0.043,rpc,1.0,0.0,0.0,7.2e-05,,btree_skew,0.016,indexscan,ix_skew10,1.5625,1.125,over,0.009000000000000001,False,True
